customer_id,gender,age,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,contract,monthly_charges,total_charges,churn
edc8965b-94a9-4ead-a4c9-daaec9050b2d,Non-binary,24,0,No,No,DSL,No,Yes,No,Yes,One year,87.53,3352.78,Yes
d4927c66-f625-4073-adcc-0115ccb22813,Non-binary,28,67,No,No,No,Yes,Yes,No,No,One year,107.2,738.06,No
d6e755c3-1a0b-4310-bd71-82ef674408d7,Female,63,70,No,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,One year,123.2,4967.13,Yes
e9d58949-8a56-4a6f-82e0-a29e20bf1029,Non-binary,67,22,Yes,No phone service,No,No,No,No,Yes,Month-to-month,68.0,4471.17,Yes
70bddd0e-edcb-4768-9115-51bb39d4c385,Non-binary,18,12,No,Yes,DSL,No,No,No internet service,No,Two year,95.89,4085.06,Yes
2ff7b2da-c346-4d72-a4f7-f75cd29b052f,Female,29,31,Yes,No phone service,No,No internet service,No,Yes,Yes,One year,37.61,5869.34,Yes
72a13877-679f-4caa-91ac-a5d32ed5c6f7,Non-binary,36,21,Yes,No,No,Yes,No,No internet service,Yes,One year,123.39,4932.79,No
0f3519be-fe19-4276-881b-d807b23441e1,Female,21,22,No,Yes,DSL,Yes,Yes,Yes,No internet service,One year,45.03,777.81,No
fac26e67-030e-4335-80f7-9e348a2c03ac,Female,28,30,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Two year,62.2,2049.92,No
1ca13d0f-fea2-4d28-a799-b9c107743a35,Male,58,53,Yes,No,Fiber optic,No internet service,No,No,No,One year,75.35,3192.61,Yes
4cd976b0-1461-41cf-8dda-99a0ea519faf,Non-binary,30,55,No,Yes,DSL,No,No internet service,No internet service,Yes,Two year,87.36,4159.057155493287,Yes
c16f8a08-35ee-4030-8069-ae2850a45507,Male,59,55,No,Yes,DSL,Yes,Yes,No,Yes,Month-to-month,63.52,115.79,Yes
5a49a1b3-8880-468c-adc2-75717f09da0d,Male,42,20,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Month-to-month,111.86,4834.74,Yes
0aa0c081-721e-4ca4-b16b-7ea33a80b003,Male,38,33,No,No,Fiber optic,Yes,No,No,Yes,Two year,45.05,2169.54,No
04813405-e9c4-45c0-bf59-0c58912c1fe3,Female,44,22,No,No phone service,DSL,Yes,No,No internet service,,Month-to-month,78.43,2334.99,No
70539097-a0a6-4c0a-bcd6-eb851d7fdc43,Female,56,62,No,Yes,DSL,No,No,No internet service,No internet service,One year,56.59,4344.72,No
5be79666-35f5-4e8d-93a8-f4081c8e0afe,Male,36,43,Yes,Yes,Fiber optic,No,No,No,No internet service,Two year,44.24,6003.92,No
9420cf4d-8bc1-43a9-bed9-49028a8f9b41,Male,52,20,Yes,No phone service,Fiber optic,No internet service,,No,No internet service,One year,69.82,3160.64,Yes
94820c99-b43c-4b71-9f8f-e1e345ecb169,Male,44,36,Yes,Yes,Fiber optic,Yes,Yes,No,No,One year,104.36,3173.18,Yes
7e711797-a20f-472c-a527-e8bf71e3eaff,Female,64,3,Yes,No phone service,No,No,Yes,No internet service,Yes,Two year,128.25,3116.55,Yes
b5c5dcce-0aef-4fa6-b462-635e4d009821,Female,43,47,No,No phone service,Fiber optic,,No,No,No,Two year,34.87,8462.05,Yes
626ad8c3-293c-4dea-8b48-018d9cb9df88,Male,50,24,No,No phone service,No,Yes,No internet service,,Yes,Two year,106.42,4307.0,No
a1178bf9-4e27-4636-8021-585cbe0d3deb,Female,49,12,Yes,No phone service,Fiber optic,,No internet service,No internet service,,Month-to-month,43.8,4645.44,No
867fcf9c-d874-4c77-8467-fa1f01547992,Female,55,26,No,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,One year,51.32,3175.2,No
c9f2b9a6-ec5d-49e5-b948-54e190051ae2,Non-binary,30,61,Yes,No phone service,Fiber optic,No,No,No,Yes,One year,99.75,5458.52,No
050a1022-5ff1-47db-9ecc-25cea7a7b6a5,Male,52,27,No,No phone service,No,No,Yes,Yes,No internet service,Month-to-month,121.7,8619.07,Yes
dc5cc311-0e02-42d6-aa68-33dac84d2692,Female,41,7,Yes,No phone service,DSL,No,Yes,No,No internet service,Month-to-month,34.75,241.03156359467806,No
f9bc3b07-7855-449e-8173-dd7e31c9239b,Non-binary,37,19,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-month,115.46,7848.96,Yes
b3eec0ff-c7ad-4dcb-9479-fb5700b551df,Male,47,34,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,Month-to-month,61.44,2808.87,Yes
de6f1b8c-7324-4022-b524-92bef7445686,Non-binary,37,21,No,No,Fiber optic,Yes,Yes,No,No internet service,Two year,108.24,432.83,No
b1e66712-357b-44db-8f40-91e0512a327f,Non-binary,37,0,No,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,Two year,76.82,5841.96,Yes
eb57f184-43f0-4f2a-8df0-b29534b5cdb9,Female,51,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,Month-to-month,107.02,9288.35,Yes
dcf4020d-4b8b-45b1-9a59-526abaf9e80c,Male,55,2,Yes,No,DSL,Yes,No,,Yes,Month-to-month,101.19,8359.57,Yes
50161a46-43da-4faa-8153-e7925c0b5ab1,Female,48,31,Yes,No,DSL,,No,No internet service,Yes,Month-to-month,70.24,5298.34,Yes
3b4bab8e-7033-4f1f-b7ba-57495915cb00,Non-binary,19,8,Yes,No phone service,No,No,No,,No,One year,61.07,3808.45,No
7067dee7-e63d-4dd7-afb2-2705b323a7b4,Non-binary,43,58,No,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,One year,64.67,3986.44,No
d74002cf-a746-46b4-b498-45b88661e953,Non-binary,21,35,Yes,Yes,No,No,,Yes,No,Two year,94.57,6814.16,Yes
c44cbb2e-38ab-4bf2-ac6b-41d7394c4787,Male,60,35,No,No,No,No,No internet service,Yes,No,Month-to-month,113.29,823.18,Yes
65878a49-d6ac-4be5-901a-aebc776fc30a,Male,19,0,No,No,No,No,Yes,No internet service,No,Two year,100.67,3725.77,No
7afafee0-ed04-4294-a784-d42f82c18533,Female,26,66,No,No,DSL,No,No,Yes,No,Month-to-month,79.1,8218.23,No
7af9ebd2-ed3c-491d-a387-10c8fc426d44,Non-binary,49,32,Yes,Yes,DSL,No,No internet service,No,No,Two year,57.88,3525.21,No
15b6e7ac-3316-4cb2-8c1f-dc50eece4fa5,Non-binary,23,22,No,Yes,Fiber optic,No,No internet service,Yes,Yes,Two year,49.17,7915.37,No
4bbec9fd-10f5-46b5-90e3-7ae52f83b23b,Male,70,19,No,No,No,No,Yes,No,Yes,One year,94.1,2452.07,Yes
504f0c0f-f7d8-4a15-8b88-e5a4fb39d5b2,Non-binary,58,53,Yes,No,No,Yes,Yes,,No internet service,Month-to-month,71.58,6507.62,Yes
097f5b8b-55c3-4bc7-abf4-8093d9fe37ee,Female,27,2,No,Yes,Fiber optic,No internet service,No,No,No internet service,Month-to-month,97.44,7575.84,No
657d13c0-766a-431f-9d7e-5bb22a03450d,Female,68,12,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Month-to-month,33.62,4595.42,Yes
2aa1f454-4163-45cc-9077-c39e6d163bca,Female,56,23,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Two year,55.58,7268.8,Yes
f80a606a-0da2-40d5-b260-7954ca6daaa9,Non-binary,65,52,No,Yes,Fiber optic,Yes,No,No internet service,,One year,101.3,5022.88,Yes
e04babcf-e7e7-44ee-b152-173d46e25749,Non-binary,45,42,No,No phone service,Fiber optic,No,Yes,No internet service,No internet service,One year,67.33,492.75,No
33dd637d-9c9c-45ac-8acc-9bd75667511f,Female,40,45,No,No,Fiber optic,No,No internet service,No,Yes,Two year,90.97,3286.87,No
18e6ac1f-24eb-459c-9613-07eda26e9f7e,Non-binary,28,68,No,No,Fiber optic,No,No internet service,No,,Two year,93.53,7659.16,No
18ccd969-e794-4faf-869d-df9b79028099,Non-binary,43,36,No,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,111.38,140.77,Yes
72b837cc-1b34-4828-931d-acb4ab71db41,Non-binary,34,23,No,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,Two year,124.46,2706.05,No
998698f1-bfe8-4c2e-bf14-34b2e0a035f5,Male,19,37,Yes,No phone service,No,No internet service,Yes,Yes,No,One year,93.73,4070.76,Yes
5a01a649-547f-49d8-8ab4-ae6dc36c42b7,Non-binary,69,21,No,Yes,Fiber optic,Yes,No,No internet service,No internet service,Two year,32.48,336.1,No
acb6e073-6285-45df-8aee-2a36949d9fe2,Non-binary,26,30,No,No,Fiber optic,Yes,Yes,Yes,No,Two year,126.74,1407.3,No
d2481cf9-d852-47bc-b6c6-d0cc439e326d,Non-binary,28,4,No,No,No,No internet service,No internet service,No,No,Month-to-month,34.84,6062.81,No
b46ff5fd-402c-4771-acd3-795f81e5b1ff,Non-binary,36,42,No,No phone service,No,Yes,No internet service,No internet service,No,One year,85.4,5013.9,No
f1825bb6-ed25-47fc-af24-f6adce5ea5b1,Female,63,22,No,Yes,Fiber optic,No,Yes,No internet service,No internet service,Two year,33.43,6397.14,Yes
608d096d-5998-47ef-83ac-2fc33b921e0a,Female,28,71,No,Yes,Fiber optic,No internet service,,Yes,Yes,Month-to-month,125.2,469.73,Yes
ce4cd803-6639-4607-a03c-bb51c0c81843,Female,41,32,No,No phone service,DSL,Yes,No,Yes,No,Month-to-month,97.64,1529.53,No
4e5fd84b-a655-4202-aea5-845371d6c8b9,Female,50,64,No,Yes,DSL,No,No internet service,Yes,No,One year,43.1,6620.09,No
91f03ab4-e299-4945-9504-af0feb3e6e34,Female,41,26,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Month-to-month,40.5,1187.54,No
2134f93e-a06d-48b5-a8ff-4c85ba2588c4,Female,37,30,No,Yes,No,Yes,No internet service,Yes,Yes,Two year,104.71,8915.25,No
e42b8419-5be9-4e6d-b81c-74a32a15e346,Female,46,60,No,Yes,Fiber optic,No,Yes,Yes,No,One year,53.11,8736.78,Yes
4b2fa0b2-a897-4731-a940-66e4c9ca055f,Female,44,4,No,Yes,No,No internet service,Yes,No internet service,No internet service,Two year,85.07,52.96,No
c666a2b2-2718-4577-9983-3594b2524ca3,Female,51,7,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,One year,68.69,4589.1,Yes
5f757d82-b569-48c5-a297-0e45e89a20cf,Male,36,62,No,No,DSL,Yes,Yes,No,Yes,Two year,125.02,7890.18,Yes
190efb16-2dc7-4362-a345-3f0632ceaf10,Female,57,44,Yes,Yes,DSL,Yes,No,Yes,Yes,Month-to-month,68.98,2821.95,Yes
20274e1e-254d-464e-8f18-c4984302266d,Female,60,8,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Month-to-month,57.68,4634.01,No
b96c9a4d-a58d-4311-afcd-78823c85e1a7,Female,41,5,No,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Month-to-month,52.39,2626.7,No
d547fea0-9208-4262-8b2b-ae1d3101aa25,Non-binary,21,41,No,No,No,No,Yes,Yes,Yes,Two year,127.83,4582.506347487069,No
4e3efc1d-9b01-4c7b-a501-26803cdc72c8,Male,28,0,No,No,DSL,No,No,Yes,Yes,Two year,62.95,2114.29,No
bc747df0-868f-4211-91c8-d7798365741b,Female,63,21,No,No phone service,DSL,No internet service,Yes,No internet service,Yes,Two year,72.48,3490.87,No
b8842a0a-f48c-4ac1-ab9e-b8923ef980ae,Female,34,31,Yes,No,No,No,No internet service,Yes,No,One year,43.09,6728.76,Yes
bc2c7b08-31a2-4885-924a-5dbe6cdd8f7e,Male,18,35,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,Month-to-month,84.68,805.27,No
cf4b52f6-bbf3-4368-86d0-2206b418eb23,Female,28,28,No,No phone service,Fiber optic,No,No,No,No internet service,Two year,67.58,6159.42,Yes
d2880330-8b44-4bdd-b8f1-e5b523f26830,Male,40,70,Yes,No,DSL,Yes,No,,Yes,Two year,78.07,9302.24,No
5537b941-c774-424a-abaf-881534812f14,Non-binary,68,19,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,One year,71.31,1329.9091811295496,No
4d475fca-be05-4fba-a8a5-4728f19c8408,Male,57,55,No,No phone service,Fiber optic,Yes,Yes,,No,One year,129.98,4684.68,No
5badf249-b67b-4942-8b1e-54b94049a046,Male,55,59,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Two year,85.99,2427.98,Yes
cda7cdaa-6ebb-4dff-9d2e-b55b1433de9a,Male,68,12,Yes,No phone service,No,No,Yes,No internet service,No,One year,120.84,4089.36,No
fcc3330d-564a-4559-898d-0f4ca78b0e21,Female,50,41,Yes,Yes,DSL,No,Yes,Yes,Yes,Two year,87.94,8745.53,No
b157f965-c65b-4961-8223-e0e116a1097c,Non-binary,34,50,No,No,DSL,No internet service,No,Yes,No internet service,Two year,51.96,6560.91,No
6bd357b9-8acc-409b-91c9-6b68a1685bcf,Female,40,2,Yes,Yes,No,No,Yes,,Yes,One year,128.87,4419.84,No
675d6342-32b7-4088-baa9-3a6150b60d2d,Non-binary,34,71,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,Month-to-month,100.03,6246.48,No
52c039bf-bf24-4246-bd1f-b7845928b704,Male,36,39,Yes,No,DSL,Yes,Yes,No internet service,Yes,Month-to-month,68.04,3480.74,Yes
c28cf5d9-af43-4f47-8fec-6af7c9e5e12d,Male,61,43,Yes,No phone service,DSL,No,,No,No internet service,Month-to-month,51.83,7618.5,No
bed3e951-f88e-45a7-a47b-e275e5125c99,Female,38,28,Yes,No phone service,No,No internet service,No,No internet service,,One year,32.48,7723.73,Yes
e4da5ebc-ae37-44f1-ba0a-7423939c2cbd,Male,46,72,Yes,No phone service,No,No internet service,No,No,No internet service,One year,82.73,4027.08,Yes
4c977bc6-dd80-4cb3-9d6d-ca08f953106d,Female,38,21,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,One year,79.65,5702.97,No
89d4f6ab-7df2-4d2e-90cb-4e730a8247e8,Non-binary,24,15,Yes,Yes,DSL,No internet service,Yes,No,No,Two year,98.92,7182.56,Yes
3b5830b8-40af-453a-9dba-e0596f75130a,Male,56,30,Yes,Yes,No,No,No internet service,Yes,,Two year,89.03,6057.09,Yes
78d78a04-8927-460c-a21b-2869418b5e17,Female,68,65,No,No phone service,DSL,No,No internet service,No,Yes,Two year,101.17,5482.1,Yes
0a2fc8dc-995d-4fe3-8a0e-4a270c094eba,Male,54,32,Yes,No phone service,No,No,No,No,Yes,Two year,66.11,8969.29,Yes
42a0a0a8-d9fb-48de-88ca-6a2ac3ab88fe,Female,26,17,No,No,DSL,No internet service,No,No,No internet service,One year,104.54,1823.0799071601332,No
826f8da8-1aca-426e-9bc3-067c15a2b092,Female,26,17,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,One year,51.57,748.6246461027927,Yes
8dadb677-4ffe-4701-afd5-731bbad09cdd,Female,21,23,Yes,No,DSL,No,No internet service,Yes,,Month-to-month,124.48,7924.33,Yes
9b0d02df-fca1-489f-957b-63b28f9f8760,Female,60,62,Yes,No phone service,No,Yes,No,Yes,No internet service,Month-to-month,52.56,7604.31,No
62a71f44-c94f-4949-84d7-3d43b5f5954d,Non-binary,55,12,No,No,No,Yes,No,No internet service,No,One year,68.73,1653.22,No
7a9dc781-0965-47f2-bd53-c9030f2a1716,Non-binary,66,8,No,No phone service,DSL,No internet service,No,No internet service,No,Two year,33.69,2877.34,Yes
bcbddc31-2654-4e32-aeb6-53aede663bc5,Female,32,67,Yes,No phone service,No,No,No,No,,Month-to-month,45.38,8945.88,No
200b9417-4f80-49de-8859-a6fe1d5d72c4,Non-binary,27,4,No,No phone service,No,No,No,No internet service,No internet service,One year,62.68,3719.8,Yes
00b3bb87-a946-4856-b5e6-ae42c38ee7ff,Non-binary,53,6,Yes,No,DSL,,No,Yes,Yes,Month-to-month,122.18,5212.16,No
75f2d256-21e7-4357-9b05-abefb2610107,Female,54,71,Yes,No phone service,DSL,No internet service,No,No,Yes,Month-to-month,80.08,6146.71,No
9fbb2a45-0cd2-467b-b226-248f0ca5f60d,Male,37,56,Yes,No,No,,Yes,No internet service,No internet service,Two year,85.07,6229.3,Yes
1a2f1e96-d848-48ef-9372-ccd168f4b404,Male,31,39,Yes,No,Fiber optic,Yes,,No,No,One year,100.76,8732.36,Yes
db09bc85-295d-43b6-8ae9-ad3599361ab4,Non-binary,24,16,Yes,Yes,DSL,,No internet service,Yes,No,Month-to-month,127.29,6903.1,No
85c4633e-8cd4-4450-b7f1-dcf6b5c6bba3,Non-binary,50,6,No,No phone service,DSL,No internet service,Yes,No internet service,Yes,Month-to-month,57.3,6469.43,No
14788313-5946-431f-b95b-24689e255734,Female,38,22,Yes,No,No,No internet service,No,Yes,No internet service,Month-to-month,94.12,2401.24,Yes
b78662fd-e32a-4bde-a88f-05dd2f842d40,Non-binary,66,62,No,Yes,DSL,Yes,No internet service,Yes,No internet service,One year,68.33,239.28,No
daf57630-b0d8-48bc-ada9-adb92ee89907,Female,28,72,No,No phone service,DSL,No internet service,No,No,No,Two year,81.98,3361.68,No
39fd9021-8fd3-4cb3-9df1-1f5eecd82279,Non-binary,47,54,No,No,Fiber optic,No internet service,,No,Yes,One year,48.53,2644.320869121379,Yes
68829a47-973f-4bad-8162-7b7e1ec533ca,Female,46,39,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Two year,47.91,2823.14,Yes
248e39e2-2f44-47f1-9ab8-35994e068714,Female,26,44,Yes,Yes,No,Yes,No,Yes,No internet service,One year,48.44,1742.83,Yes
4eb4f906-011f-404f-916b-a789bc1592b3,Non-binary,18,20,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Month-to-month,120.44,5110.47,No
87116693-5890-4847-81e2-9e3561dc5c65,Female,55,71,Yes,Yes,DSL,No internet service,No internet service,Yes,No,One year,48.54,1865.28,No
a3b51e9a-8364-49e6-a2ac-91649c4bf5ef,Male,42,66,Yes,No,DSL,No,No internet service,Yes,Yes,Two year,80.53,6827.39,Yes
d5242bb4-bbf7-4b85-b118-31f66f74bfc6,Non-binary,35,55,Yes,No phone service,DSL,No internet service,No,Yes,,One year,70.53,3411.75,Yes
534a55d9-196d-42b1-ae6b-f2d797fbb2ab,Male,64,44,Yes,No phone service,DSL,No,No,,No internet service,Month-to-month,98.58,5135.69,No
ac91ef68-e997-42c4-b0f8-947b41e053df,Male,46,59,No,No phone service,No,No,,No,Yes,Two year,65.3,1879.25,No
3f0da4d6-dff1-4654-8c5e-aa265da2a83e,Male,57,37,Yes,No,DSL,No internet service,No,Yes,No internet service,Month-to-month,52.46,3844.0,Yes
3ed79287-da81-4600-b77f-9b3b1c32bbb8,Male,64,52,Yes,No phone service,DSL,No internet service,No internet service,No internet service,,Month-to-month,98.89,4700.87,No
fe5bfaa2-f941-4326-bfdc-401905175db8,Male,58,70,No,Yes,No,No internet service,No,No,No,Two year,69.64,8770.24,No
38a95c3d-4083-494c-bfdd-10f9ac651675,Female,29,53,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Month-to-month,53.64,528.58,Yes
1284a649-b039-4ff1-8379-bde53d9540e7,Non-binary,21,9,Yes,No,Fiber optic,No,Yes,Yes,No internet service,One year,39.14,6562.44,Yes
dfa7cdbb-ff7f-43de-8128-e1b8939d0b0e,Male,48,21,No,No,Fiber optic,Yes,Yes,Yes,No internet service,Month-to-month,56.16,4297.56,Yes
1ebd8bf4-46f7-4def-8fa3-43a4e637fed5,Female,38,29,Yes,Yes,No,No internet service,Yes,Yes,Yes,One year,127.0,496.24,Yes
26a963cf-7c0c-415d-9c17-5c6e8dba1dd1,Male,19,51,Yes,Yes,DSL,Yes,Yes,,No internet service,Month-to-month,75.21,1893.57,No
af77ef5d-9b2d-4402-936d-fba5b4686315,Female,20,29,Yes,No,DSL,No,Yes,No,No,Two year,36.71,4052.16,No
5f694864-da8b-4d2a-a24c-eb3f96fa5e34,Male,64,21,No,No,Fiber optic,No,,No,No,Month-to-month,129.1,1501.3,Yes
155d1355-24e1-4c07-8a5d-6a401ef775eb,Non-binary,33,11,No,Yes,Fiber optic,Yes,Yes,No,No internet service,One year,100.75,1069.13,Yes
b2bd4b7d-d86d-4185-a1f3-bafa00b91642,Non-binary,58,50,Yes,Yes,DSL,No,No internet service,Yes,,Month-to-month,67.96,1545.79,Yes
b5f58af2-0bb6-4047-9c10-d450868b830b,Male,21,6,No,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Two year,115.92,1615.17,Yes
81645a6b-59cf-45f3-a955-b39c3b5aeaa7,Non-binary,69,67,No,No,No,No internet service,Yes,Yes,No,Month-to-month,91.96,1476.09,Yes
ad5f2c00-a0de-44d6-ab51-516513ab1610,Non-binary,53,25,No,Yes,DSL,No,No,No internet service,No,Two year,60.28,823.43,No
c49d4ead-f940-4ded-9744-add01f320834,Non-binary,27,14,No,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Month-to-month,34.47,5100.15,Yes
12f22153-ff79-4780-b923-29bee6c6eae8,Non-binary,20,32,No,Yes,DSL,No,No internet service,No,Yes,Two year,122.88,9250.12,Yes
9fddb13e-b045-418a-a863-10774e330cf5,Female,59,19,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,Two year,112.72,2964.73,Yes
c3bf762f-2046-4e2e-8689-f601f8dc5ca2,Male,49,20,Yes,Yes,No,No,Yes,No internet service,No internet service,One year,49.78,8305.63,No
d18b45a8-f69d-4119-838e-39f0e505a726,Male,26,6,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,One year,78.18,3394.13,No
8ebf09c3-a569-4217-a988-983559abf902,Non-binary,23,27,Yes,No,DSL,Yes,Yes,No,No internet service,Two year,115.06,312.73,Yes
1eae0f49-6c3d-4919-812f-04d0c24ce042,Female,58,67,No,No,Fiber optic,No,No internet service,No,Yes,Two year,92.47,8881.82,No
7061e371-9dd1-4b60-8755-57923aa05361,Female,52,67,No,No,No,Yes,No,No,No,One year,37.45,4277.87,Yes
7d45d7fa-87f3-4594-a03f-f38eb3e0c5b4,Non-binary,42,34,Yes,No,No,Yes,Yes,,Yes,One year,64.31,6314.16,No
76a54e2b-e2e5-4f01-9429-45886e81ba75,Male,25,13,Yes,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,53.1,2854.13,No
b9bbf611-fdd0-4c9e-9fb7-606c55a2102c,Female,36,72,No,No phone service,DSL,Yes,No internet service,,No internet service,Two year,42.98,4853.08,No
719fd1fd-1b7f-42cc-981c-067f885a81a4,Non-binary,36,54,No,No phone service,DSL,No,Yes,Yes,No internet service,Month-to-month,112.89,8758.74,Yes
f4789bc3-359f-4250-bbcf-7a74d3cb0f96,Male,28,2,Yes,Yes,No,No,Yes,Yes,No,One year,129.53,269.0,No
d2f8d41c-167e-48e8-8f20-adcf51e26f45,Male,59,52,Yes,No,No,No,No,Yes,No,Two year,109.31,2400.04,Yes
f838139d-c2cc-4ac8-a856-47ee31c1b782,Non-binary,34,6,Yes,Yes,No,Yes,No,Yes,No,One year,89.91,3339.3,No
c1e52cfc-be71-4dcc-a209-7242ddcaea16,Non-binary,47,55,Yes,No phone service,DSL,No,No,No,Yes,Month-to-month,85.35,1054.66,Yes
9619ccee-1252-4f50-997e-22040cd750d5,Male,63,14,No,No,No,Yes,No internet service,Yes,,Two year,45.07,685.5610319266772,Yes
0906c402-9e95-46a1-bb27-957838015d33,Male,31,7,Yes,Yes,DSL,No internet service,No internet service,Yes,No,One year,69.78,2724.27,No
afa319f1-a451-4b21-a46c-dd3365e434a9,Non-binary,41,54,No,No,Fiber optic,Yes,No,Yes,Yes,Month-to-month,86.93,1548.74,Yes
8aeb8a75-e018-4934-8fe8-2d1732fb8cdb,Non-binary,39,33,Yes,No,DSL,No internet service,,No internet service,No internet service,Month-to-month,127.41,5547.55,No
0fa4776a-16ee-49cb-8ecf-59e3edbe9bd7,Non-binary,37,38,Yes,Yes,No,No,Yes,No,No,Month-to-month,89.05,2727.58,Yes
20129812-1791-4daa-8101-779611fef69b,Non-binary,42,3,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,One year,97.81,2691.8,Yes
f356118c-298d-4089-a13a-bce99948f448,Female,52,64,No,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Two year,119.14,7865.98,No
ddf52fd0-1053-49d6-aff2-247621df1145,Male,61,20,Yes,Yes,No,Yes,No internet service,No,No,One year,55.84,4671.72,No
a284ddba-b752-4be6-9d55-6fdf039e89ea,Non-binary,38,40,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,One year,101.08,7903.34,Yes
77b55ee8-246d-462b-bebe-3a90b34383c7,Non-binary,63,16,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,Two year,99.34,9293.63,No
38621ade-7586-4765-a73b-9a2efa7bef0d,Non-binary,21,58,No,No,No,No,Yes,Yes,Yes,Month-to-month,67.49,4685.76,No
0be6921a-d7eb-4c1e-9672-b99982d535f8,Non-binary,38,27,Yes,No,DSL,No internet service,Yes,Yes,Yes,Two year,96.57,2119.78,Yes
a9d90c19-8402-43a5-b988-2eb1afbfae6d,Female,45,45,No,Yes,Fiber optic,No internet service,No,Yes,Yes,Two year,127.32,3118.7,No
9279ea7e-06cf-472f-998a-750efedbc226,Male,32,48,Yes,No,No,Yes,No internet service,No,No internet service,Two year,38.07,6112.06,No
b58f62d5-487d-4751-b7b4-aa4168f6b5a1,Non-binary,51,46,No,No,DSL,No,No internet service,Yes,Yes,Two year,66.07,2110.48,No
ba3d0f15-bf50-4c68-a880-da18ddddeb10,Female,41,51,Yes,No phone service,Fiber optic,,No,No,No internet service,Two year,80.02,4201.07,No
164d9e04-89e9-4127-832e-525e6c554fcf,Non-binary,60,19,Yes,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,48.6,5541.28,No
69695bf5-151a-4705-8f9b-4939a66761ce,Male,33,18,No,No,DSL,No,No internet service,No internet service,No internet service,Two year,79.41,1545.88,Yes
270635da-bc44-49ed-85fb-8c8475b7860c,Non-binary,54,5,No,No phone service,No,Yes,No,Yes,No internet service,One year,31.67,574.52,Yes
f5620609-5d65-4119-8e58-c02ef75f68b8,Female,33,47,No,No,No,No internet service,No,No internet service,No,One year,122.82,8014.97,Yes
1649e5f1-1b1d-4caa-a6c1-4440e4682f71,Female,52,15,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Month-to-month,128.38,1967.42,Yes
1946556c-5c2a-443f-a644-331e88ab323d,Male,58,48,No,No phone service,DSL,Yes,Yes,Yes,No,One year,43.43,1478.91,No
77c39621-afc5-4053-852f-0ecbfedb5579,Non-binary,26,69,No,Yes,Fiber optic,Yes,No,Yes,No,Month-to-month,65.48,2950.44,No
da419c35-84d9-4e47-a3a4-eecff0d949b4,Female,55,24,Yes,Yes,DSL,No,No,No internet service,No,Month-to-month,84.76,3498.81,No
84ffb74b-0d6a-4207-9732-57a1df89e00c,Non-binary,30,6,Yes,No,No,No internet service,Yes,No internet service,No,One year,33.57,9185.25,Yes
cca41d4b-d400-4520-9618-dfb56209eca8,Non-binary,70,39,No,Yes,DSL,No,No,No internet service,Yes,One year,59.4,6155.93,No
aee3fa2f-e984-48e3-9c17-09b263c6cda3,Non-binary,68,1,Yes,Yes,No,No,Yes,Yes,No internet service,Month-to-month,103.83,2292.16,No
23e006fd-0995-4ddf-add1-366131b72e8a,Female,60,50,No,No,Fiber optic,No internet service,No,No,Yes,Two year,113.19,6536.82,No
2a827c23-caeb-43aa-9a23-ce07be0661f6,Male,27,15,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,One year,65.55,7937.72,Yes
